Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
TPTQ.S56BB,2012.06,12866,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2012.09,13372,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2012.12,21393,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2013.03,20444,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2013.06,11516,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2013.09,12430,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2013.12,19102,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2014.03,18266,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2014.06,12659,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2014.09,12677,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2014.12,21511,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2015.03,21001,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2015.06,16054,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2015.09,14719,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2015.12,23724,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2016.03,22667,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2016.06,16524,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2016.09,15535,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2016.12,25142,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2017.03,24457,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2017.06,15748,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2017.09,17250,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2017.12,29577,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2018.03,28338,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2018.06,16829,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2018.09,17533,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2018.12,27939,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2019.03,26185,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2019.06,16579,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2019.09,15960,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2019.12,23594,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2020.03,19965,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2020.06,11397,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2020.09,14028,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2020.12,14138,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2021.03,12445,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2021.06,10806,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2021.09,9862,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2021.12,10670,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2022.03,11096,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2022.06,11480,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2022.09,12686,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2022.12,14578,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2023.03,14413,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2023.06,11878,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2023.09,12707,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2023.12,15196,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2024.03,14394,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2024.06,13097,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2024.09,13039,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2024.12,15998,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BB,2025.03,15047,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,6 Months,,,
TPTQ.S56BZ,1988.03,8988,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1988.06,6658,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1988.09,7252,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1988.12,7854,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1989.03,7899,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1989.06,5826,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1989.09,7152,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1989.12,8293,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1990.03,8315,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1990.06,5688,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1990.09,7106,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1990.12,8317,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1991.03,8283,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1991.06,6480,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1991.09,6550,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1991.12,7844,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1992.03,8438,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1992.06,6580,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1992.09,7262,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1992.12,8996,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1993.03,9631,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1993.06,7937,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1993.09,8874,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1993.12,11137,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1994.03,11350,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1994.06,9983,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1994.09,10625,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1994.12,13358,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1995.03,13364,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1995.06,12029,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1995.09,13031,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1995.12,14265,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1996.03,14394,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1996.06,13770,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1996.09,14134,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1996.12,15572,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1997.03,15737,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1997.06,13817,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1997.09,13382,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1997.12,13486,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1998.03,14962,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1998.06,13154,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1998.09,13383,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1998.12,17139,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1999.03,17458,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1999.06,15117,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1999.09,16163,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,1999.12,20237,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2000.03,20244,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2000.06,18022,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2000.09,17696,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2000.12,21081,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2001.03,20186,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2001.06,17178,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2001.09,17527,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2001.12,20842,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2002.03,21043,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2002.06,18119,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2002.09,18995,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2002.12,23828,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2003.03,23941,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2003.06,19775,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2003.09,20491,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2003.12,25875,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2004.03,26039,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2004.06,22128,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2004.09,21946,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2004.12,27952,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2005.03,27584,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2005.06,22604,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2005.09,22452,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2005.12,28575,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2006.03,28522,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2006.06,21754,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2006.09,22620,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2006.12,28573,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2007.03,28733,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2007.06,22895,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2007.09,23495,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2007.12,30619,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2008.03,30865,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2008.06,23309,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2008.09,23146,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2008.12,32163,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2009.03,32095,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2009.06,23391,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2009.09,24274,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2009.12,31758,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2010.03,31583,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2010.06,23836,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2010.09,24830,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2010.12,33691,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2011.03,33432,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2011.06,24545,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2011.09,27755,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2011.12,33393,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2012.03,33099,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2012.06,24159,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2012.09,24756,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2012.12,33236,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2013.03,32990,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2013.06,24774,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2013.09,26466,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2013.12,34953,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2014.03,34450,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2014.06,26321,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2014.09,27555,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2014.12,37619,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2015.03,37727,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2015.06,27308,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2015.09,29634,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2015.12,40327,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2016.03,40335,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2016.06,29455,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2016.09,32168,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2016.12,45964,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2017.03,46327,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2017.06,33959,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2017.09,36772,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2017.12,51523,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2018.03,51341,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2018.06,36479,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2018.09,37384,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2018.12,51659,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2019.03,50271,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2019.06,35271,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2019.09,38810,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2019.12,52093,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2020.03,45201,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2020.06,28818,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2020.09,28573,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2020.12,27384,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2021.03,24422,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2021.06,24282,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2021.09,24477,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2021.12,26124,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2022.03,25460,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2022.06,27019,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2022.09,29852,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2022.12,35497,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2023.03,37160,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2023.06,35963,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2023.09,35188,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2023.12,42452,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
TPTQ.S56BZ,2024.03,41161,,F,Number,0,Transport - TPT,Motor Vehicles Currently Licensed by Type,Rental Cars,Total both periods,,,
